id,pid,ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,test_set,central_air_dum,porch,log_saleprice,log_lot_area,log_1st_flr_sf,log_gr_liv_area,dum_nh_Blueste,dum_nh_BrDale,dum_nh_BrkSide,dum_nh_ClearCr,dum_nh_CollgCr,dum_nh_Crawfor,dum_nh_Edwards,dum_nh_Gilbert,dum_nh_Greens,dum_nh_GrnHill,dum_nh_IDOTRR,dum_nh_Landmrk,dum_nh_MeadowV,dum_nh_Mitchel,dum_nh_NAmes,dum_nh_NPkVill,dum_nh_NWAmes,dum_nh_NoRidge,dum_nh_NridgHt,dum_nh_OldTown,dum_nh_SWISU,dum_nh_Sawyer,dum_nh_SawyerW,dum_nh_Somerst,dum_nh_StoneBr,dum_nh_Timber,dum_nh_Veenker,dum_zone_C (all),dum_zone_FV,dum_zone_I (all),dum_zone_RH,dum_zone_RL,dum_zone_RM,dum_cond1_Feedr,dum_cond1_Norm,dum_cond1_PosA,dum_cond1_PosN,dum_cond1_RRAe,dum_cond1_RRAn,dum_cond1_RRNe,dum_cond1_RRNn,dum_found_CBlock,dum_found_PConc,dum_found_Slab,dum_found_Stone,dum_found_Wood,dum_misc_Elev,dum_misc_Gar2,dum_misc_Othr,dum_misc_Shed,dum_misc_TenC,dum_elect_FuseF,dum_elect_FuseP,dum_elect_Mix,dum_elect_SBrkr,dum_gartype_2Types,dum_gartype_Attchd,dum_gartype_Basment,dum_gartype_BuiltIn,dum_gartype_CarPort,dum_gartype_Detchd
2487,532351090,90,70.0,9100,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,3,3,TA,3,No,Rec,1332.0,Unf,0.0,396.0,1728.0,GasA,TA,Y,1728,0,0,1728,1.0,0.0,2,0,6,2,3,10,7,0,0,1963.0,1,2.0,504.0,3,3,Y,0,0,0,0,0,0,0,0,0,11,2006,ConLI,125000,False,1,0,11.736069016284437,9.116029692504942,7.454719949364001,7.454719949364001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1304,902205090,20,50.0,6000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,TA,3,No,Rec,308.0,Unf,0.0,620.0,928.0,GasA,Gd,Y,928,0,0,928,0.0,0.0,1,0,3,1,3,5,7,0,0,1957.0,3,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,0,0,6,2008,WD ,112500,False,1,0,11.630708500626612,8.699514748210191,6.833031732786201,6.833031732786201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2112,906394020,60,78.0,9316,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,Gd,3,Gd,Unf,0.0,Unf,0.0,879.0,879.0,GasA,Ex,Y,879,916,0,1795,0.0,0.0,2,1,3,1,4,7,7,0,0,2005.0,2,2.0,578.0,3,3,Y,164,111,0,0,0,0,0,0,0,10,2007,WD ,191000,False,1,275,12.160028707028767,9.139488631004232,6.778784897685177,7.492760300922379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1244,535180100,20,75.0,9464,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,3,4,TA,3,No,BLQ,570.0,Unf,0.0,510.0,1080.0,GasA,Gd,Y,1080,0,0,1080,0.0,0.0,1,0,3,1,3,5,7,0,0,1958.0,1,1.0,288.0,3,3,Y,0,0,0,0,130,0,0,0,0,6,2008,WD ,136000,False,1,130,11.820410164718188,9.155250405658222,6.984716320118266,6.984716320118266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
843,907175100,60,80.0,10400,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Gd,3,Av,Unf,0.0,Unf,0.0,866.0,866.0,GasA,Ex,Y,866,913,0,1779,0.0,0.0,2,1,3,1,4,6,7,0,0,1998.0,2,2.0,546.0,3,3,Y,198,36,0,0,0,0,0,0,0,3,2009,WD ,197900,False,1,234,12.195517131590657,9.249561085129464,6.763884908562435,7.483806687665835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2689,903430090,50,59.0,5310,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,TA,2,No,Unf,0.0,Unf,0.0,485.0,485.0,GasA,Gd,Y,1001,634,0,1635,0.0,0.0,1,0,2,1,4,5,7,0,0,1950.0,1,1.0,255.0,2,3,Y,394,0,0,0,0,0,0,0,0,6,2006,WD ,117000,False,1,394,11.669929213779893,8.577347114235984,6.90875477931522,7.399398083331354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2753,906380170,20,64.0,7406,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,Gd,3,Av,GLQ,684.0,Unf,0.0,515.0,1199.0,GasA,Ex,Y,1220,0,0,1220,1.0,0.0,2,0,2,1,4,6,7,0,0,2006.0,2,2.0,632.0,3,3,Y,105,54,0,0,0,0,0,0,0,7,2006,New,194000,False,1,159,12.175613438045465,8.910045761473558,7.106606137727303,7.106606137727303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1169,533215030,120,0,4538,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,4,3,Ex,3,Av,GLQ,1004.0,Unf,0.0,306.0,1310.0,GasA,Ex,Y,1310,0,0,1310,1.0,0.0,1,1,1,1,4,5,7,1,3,2001.0,2,2.0,545.0,3,3,Y,277,45,0,0,0,0,0,0,0,7,2008,WD ,285000,False,1,322,12.560244459250788,8.420241665339788,7.177782416195197,7.177782416195197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1376,904351280,190,62.0,10106,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,TA,3,No,ALQ,351.0,Rec,181.0,112.0,644.0,GasA,Gd,Y,808,547,0,1355,1.0,0.0,2,0,4,2,3,6,7,0,0,,0,0.0,0.0,0,0,Y,140,0,0,0,0,0,0,0,0,9,2008,WD ,127500,False,1,140,11.755871643580617,9.220884585851854,6.694562058521095,7.2115567333138015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2503,533128030,60,0,13346,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,Gd,3,No,GLQ,728.0,Unf,0.0,367.0,1095.0,GasA,Ex,Y,1166,1129,0,2295,1.0,0.0,2,1,4,1,4,9,7,1,3,1992.0,2,2.0,590.0,3,3,Y,0,40,0,0,0,0,0,0,0,7,2006,WD ,268000,False,1,40,12.498742259492994,9.498971993463552,7.061334366910438,7.738488122494646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1987,902206270,70,57.0,9639,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,4,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,1075.0,1075.0,GasA,Ex,Y,1156,642,0,1798,0.0,0.0,2,1,4,1,3,7,7,0,0,1935.0,1,2.0,342.0,3,3,N,0,0,160,0,0,0,0,1,0,5,2007,WD ,137000,False,1,160,11.827736204810263,9.173572647783969,7.052721049232323,7.494430215031565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1190,534129060,20,0,15387,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,1Story,7,7,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,TA,3,No,ALQ,603.0,BLQ,294.0,723.0,1620.0,GasA,Ex,Y,1620,0,0,1620,0.0,0.0,2,0,4,1,4,8,7,1,4,1967.0,1,2.0,578.0,3,3,Y,0,62,192,0,0,0,0,0,450,8,2008,WD ,215000,False,1,254,12.2783933071098,9.641278276057378,7.3901814282264295,7.3901814282264295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1930,535300040,20,75.0,10050,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,5,1955,1955,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,TA,3,No,Rec,288.0,Unf,0.0,928.0,1216.0,GasA,TA,Y,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,7,0,0,1955.0,2,1.0,336.0,3,3,Y,0,0,0,0,0,0,0,0,0,8,2007,WD ,129500,False,1,0,11.771436160121729,9.215327913487222,7.103322062526113,7.103322062526113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2677,903231190,50,0,6240,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Gd,3,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,Gd,Y,896,448,0,1344,0.0,0.0,1,0,3,1,3,7,7,0,0,1936.0,1,1.0,240.0,2,3,Y,200,114,0,0,0,0,0,0,0,4,2006,WD ,115000,False,1,314,11.652687407345388,8.738735461363474,6.79794041297493,7.203405521083095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1256,535375160,50,45.0,7506,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,TA,3,No,Unf,0.0,Unf,0.0,747.0,747.0,GasA,TA,Y,747,412,0,1159,0.0,0.0,1,0,3,1,3,5,7,0,0,1932.0,1,1.0,288.0,2,3,N,84,0,96,0,0,0,0,0,0,5,2008,WD ,114000,False,1,180,11.643953727376633,8.923457979694966,6.616065185132817,7.055312843339752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2484,531478010,20,0,8900,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,TA,3,No,Rec,1056.0,Unf,0.0,0.0,1056.0,GasA,TA,Y,1056,0,0,1056,1.0,0.0,1,0,2,1,3,5,7,0,0,1966.0,1,1.0,384.0,3,3,Y,0,42,0,0,0,0,0,1,0,11,2006,WD ,107000,False,1,42,11.580584113444043,9.093806555720231,6.962243464266207,6.962243464266207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1253,535352080,50,80.0,8480,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,TA,3,No,Rec,442.0,Unf,0.0,390.0,832.0,GasA,TA,Y,832,384,0,1216,0.0,0.0,1,0,2,1,3,6,7,0,0,1947.0,1,1.0,336.0,3,3,Y,158,0,102,0,0,0,0,0,0,10,2008,COD,118500,False,1,260,11.682668239557323,9.045465728785949,6.723832440821209,7.103322062526113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1337,903227080,50,50.0,6000,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,862.0,862.0,GasA,TA,Y,950,208,0,1158,0.0,0.0,1,0,3,1,3,5,7,1,4,1929.0,2,1.0,208.0,3,3,Y,0,0,112,0,0,0,0,0,0,7,2008,WD ,120000,False,1,112,11.695247021764184,8.699514748210191,6.856461984594587,7.05444965813294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1788,528439040,20,74.0,8847,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,4,3,Gd,3,Av,GLQ,769.0,Unf,0.0,769.0,1538.0,GasA,Ex,Y,1538,0,0,1538,1.0,0.0,2,0,3,1,4,7,7,0,0,2005.0,2,2.0,484.0,3,3,Y,146,40,0,0,0,0,0,0,0,12,2007,WD ,260000,False,1,186,12.468436909997665,9.087833697483386,7.338238150065589,7.338238150065589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
141,535152130,20,0,8050,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,3,3,TA,3,No,BLQ,856.0,Rec,162.0,125.0,1143.0,GasA,TA,Y,1143,0,0,1143,1.0,0.0,1,0,3,1,3,6,7,0,0,1959.0,2,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,2,0,5,2010,WD ,136000,False,1,0,11.820410164718188,8.99342737041261,7.04141166379481,7.04141166379481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1669,527404140,20,70.0,8294,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,858.0,858.0,GasA,TA,Y,872,0,0,872,0.0,0.0,1,0,3,1,3,5,7,0,0,1974.0,1,4.0,480.0,3,3,Y,0,0,0,0,0,0,0,2,0,6,2007,WD ,123000,False,1,0,11.719939634354555,9.023287640806327,6.77078942390898,6.77078942390898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1366,903458110,50,0,7920,Pave,1,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,TA,3,No,Unf,0.0,Unf,0.0,319.0,319.0,GasA,TA,Y,1035,371,0,1406,0.0,0.0,1,0,3,1,2,6,7,0,0,,0,0.0,0.0,0,0,N,0,144,0,0,0,0,0,1,0,3,2008,WD ,89500,False,1,144,11.401993904262946,8.977146484808472,6.942156705699469,7.2485040723706105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,528218150,20,100.0,18494,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,Gd,3,No,Unf,0.0,Unf,0.0,1324.0,1324.0,GasA,Ex,Y,1324,0,0,1324,0.0,0.0,2,0,3,1,4,6,7,0,0,2005.0,3,2.0,430.0,3,3,Y,36,23,0,0,0,0,0,0,0,1,2010,WD ,199500,False,1,59,12.203569515312056,9.825201634137583,7.188412736496954,7.188412736496954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1380,905104080,20,0,7162,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,876.0,876.0,GasA,TA,Y,904,0,0,904,0.0,0.0,1,0,3,1,3,6,7,0,0,1966.0,1,1.0,408.0,3,3,Y,0,0,0,0,0,0,0,1,0,12,2008,WD ,109900,False,1,0,11.607326140391713,8.876544550558378,6.806829360392176,6.806829360392176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
919,909257050,70,53.0,10918,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,4,3,Gd,3,No,Unf,0.0,Unf,0.0,1276.0,1276.0,GasA,Ex,Y,1276,804,0,2080,0.0,0.0,1,1,3,1,4,9,7,2,4,1926.0,1,1.0,282.0,3,3,Y,0,0,0,0,145,0,0,1,0,6,2009,WD ,234000,False,1,145,12.363076394339839,9.298168082341704,7.151485463904735,7.640123172695364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2804,907290230,120,37.0,4435,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,Gd,3,Mn,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,848,0,0,848,1.0,0.0,1,0,1,1,4,3,7,1,4,2004.0,2,2.0,420.0,3,3,Y,140,0,0,0,0,0,0,0,0,5,2006,WD ,155900,False,1,140,11.956970055045868,8.39728289474368,6.742880635791903,6.742880635791903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
782,905229040,50,0,11250,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,3,Av,Unf,0.0,Unf,0.0,1104.0,1104.0,GasA,Ex,Y,1104,684,0,1788,1.0,0.0,1,0,5,1,3,8,5,2,3,1957.0,1,1.0,304.0,3,3,Y,120,0,0,0,0,0,0,0,0,11,2009,WD ,161500,False,1,120,11.992260421644849,9.328123407632566,7.00669522683704,7.488852955733459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
956,916176030,20,0,14375,Pave,0,IR1,Lvl,NoSeWa,CulDSac,Gtl,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,3,3,TA,3,No,GLQ,111.0,Rec,354.0,354.0,819.0,GasA,Gd,Y,1344,0,0,1344,0.0,1.0,1,0,3,1,4,7,7,1,4,1958.0,2,2.0,525.0,3,3,Y,0,118,0,0,233,0,0,0,0,1,2009,COD,137500,False,1,351,11.831379196088763,9.573245865665552,7.203405521083095,7.203405521083095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,902401060,190,100.0,9045,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,TA,3,Mn,Unf,0.0,Unf,0.0,840.0,840.0,Grav,Fa,N,1128,1128,0,2256,0.0,0.0,2,0,4,2,2,12,7,0,0,,0,0.0,0.0,0,0,N,0,18,18,0,0,0,0,0,0,6,2010,WD ,76500,False,0,36,11.245046019814627,9.109967397829395,7.028201432058005,7.721348612617949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2074,905352180,60,97.0,10029,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,4,3,Gd,3,No,GLQ,831.0,Unf,0.0,320.0,1151.0,GasA,TA,Y,1164,896,0,2060,0.0,1.0,2,1,4,1,3,8,7,1,3,1988.0,1,2.0,521.0,3,3,Y,0,228,0,0,192,0,0,0,0,9,2007,WD ,211000,False,1,420,12.259613412458204,9.213236175088209,7.059617628291383,7.630461261783627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1039,527427110,120,34.0,4060,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,Gd,3,No,GLQ,266.0,Unf,0.0,1139.0,1405.0,GasA,Ex,Y,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,7,0,0,1998.0,3,2.0,511.0,3,3,Y,144,68,0,0,0,0,0,0,0,8,2008,COD,181000,False,1,212,12.106252310247962,8.308938252595778,7.198183577101943,7.198183577101943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1210,534401130,80,82.0,9020,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,3,3,TA,3,Gd,Rec,312.0,ALQ,539.0,276.0,1127.0,GasA,TA,Y,1165,0,0,1165,1.0,0.0,1,1,3,1,3,6,7,0,0,1966.0,2,2.0,490.0,4,4,Y,0,129,0,0,0,0,0,2,0,5,2008,WD ,174900,False,1,129,12.071969661006694,9.10719961305667,7.060476365999801,7.060476365999801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
